id,doi,title,abstract,summary,domains,topics,description,expert_id,type,subtitles,publishers,collection,date_issue,citation,language,identifiers,created_at,updated_at,source,authors,publication_year,field,subfield
2134531978,https://knowhub.aphrc.org/handle/123456789/1643,FRDC Reports and Papers,Publication about FRDC Reports and Papers,"(""Failed to generate content due to technical issues"",)",,,Publication about FRDC Reports and Papers,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1643', 'keywords': [], 'source_id': 'knowhub-123456789-1643', 'content_type': 'publications'}",2025-03-11 20:02:26.073187+00:00,2025-03-11 20:02:26.073187+00:00,knowhub,{},,,
2134531979,https://knowhub.aphrc.org/handle/123456789/1644,HRC ExCo Reports and Papers,Publication about HRC ExCo Reports and Papers,"(""Failed to generate content due to technical issues"",)",,,Publication about HRC ExCo Reports and Papers,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1644', 'keywords': [], 'source_id': 'knowhub-123456789-1644', 'content_type': 'publications'}",2025-03-11 20:02:31.040774+00:00,2025-03-11 20:02:31.040774+00:00,knowhub,{},,,
2134531980,https://knowhub.aphrc.org/handle/123456789/1645,NAGC Reports and Papers,Publication about NAGC Reports and Papers,"(""Failed to generate content due to technical issues"",)",,,Publication about NAGC Reports and Papers,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1645', 'keywords': [], 'source_id': 'knowhub-123456789-1645', 'content_type': 'publications'}",2025-03-11 20:02:35.148083+00:00,2025-03-11 20:02:35.148083+00:00,knowhub,{},,,
2134531981,https://knowhub.aphrc.org/handle/123456789/1801,Orientation of Audit Committee,Publication about Orientation of Audit Committee,"(""Failed to generate content due to technical issues"",)",,,Publication about Orientation of Audit Committee,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1801', 'keywords': [], 'source_id': 'knowhub-123456789-1801', 'content_type': 'publications'}",2025-03-11 20:04:38.090520+00:00,2025-03-11 20:04:38.090520+00:00,knowhub,{},,,
2134531982,https://knowhub.aphrc.org/handle/123456789/665,CDM,Publication about CDM,"(""Failed to generate content due to technical issues"",)",,,Publication about CDM,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/665', 'keywords': [], 'source_id': 'knowhub-123456789-665', 'content_type': 'other'}",2025-03-11 20:26:06.617012+00:00,2025-03-11 20:26:06.617012+00:00,knowhub,{},,,
2134531983,https://knowhub.aphrc.org/handle/123456789/664,ERID,Publication about ERID,"(""Failed to generate content due to technical issues"",)",,,Publication about ERID,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/664', 'keywords': [], 'source_id': 'knowhub-123456789-664', 'content_type': 'other'}",2025-03-11 20:26:09.681761+00:00,2025-03-11 20:26:09.681761+00:00,knowhub,{},,,
2134531984,https://knowhub.aphrc.org/handle/123456789/725,NFS,Publication about NFS,"(""Failed to generate content due to technical issues"",)",,,Publication about NFS,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/725', 'keywords': [], 'source_id': 'knowhub-123456789-725', 'content_type': 'other'}",2025-03-11 20:26:14.721104+00:00,2025-03-11 20:26:14.721104+00:00,knowhub,{},,,
2134531985,https://knowhub.aphrc.org/handle/123456789/666,SRMNCAH,Publication about SRMNCAH,"(""Failed to generate content due to technical issues"",)",,,Publication about SRMNCAH,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/666', 'keywords': [], 'source_id': 'knowhub-123456789-666', 'content_type': 'other'}",2025-03-11 20:26:19.737194+00:00,2025-03-11 20:26:19.737194+00:00,knowhub,{},,,
2134531986,https://knowhub.aphrc.org/handle/123456789/859,CARTA,Publication about CARTA,"(""Failed to generate content due to technical issues"",)",,,Publication about CARTA,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/859', 'keywords': [], 'source_id': 'knowhub-123456789-859', 'content_type': 'other'}",2025-03-11 20:26:41.037945+00:00,2025-03-11 20:26:41.037945+00:00,knowhub,{},,,
2134531987,https://knowhub.aphrc.org/handle/123456789/858,RRCS,Publication about RRCS,"(""Failed to generate content due to technical issues"",)",,,Publication about RRCS,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/858', 'keywords': [], 'source_id': 'knowhub-123456789-858', 'content_type': 'other'}",2025-03-11 20:26:44.810484+00:00,2025-03-11 20:26:44.810484+00:00,knowhub,{},,,
2134531989,https://knowhub.aphrc.org/handle/123456789/879,UWBA,Publication about UWBA,"(""Failed to generate content due to technical issues"",)",,,Publication about UWBA,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/879', 'keywords': [], 'source_id': 'knowhub-123456789-879', 'content_type': 'other'}",2025-03-11 20:27:12.737334+00:00,2025-03-11 20:27:12.737334+00:00,knowhub,{},,,
2134531990,https://knowhub.aphrc.org/handle/123456789/828,General Support,Publication about General Support,"(""Failed to generate content due to technical issues"",)",,,Publication about General Support,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/828', 'keywords': [], 'source_id': 'knowhub-123456789-828', 'content_type': 'other'}",2025-03-11 20:27:36.471063+00:00,2025-03-11 20:27:36.471063+00:00,knowhub,{},,,
2134531991,https://knowhub.aphrc.org/handle/123456789/2027,Bank Statement,Publication about Bank Statement,"(""Failed to generate content due to technical issues"",)",,,Publication about Bank Statement,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2027', 'keywords': [], 'source_id': 'knowhub-123456789-2027', 'content_type': 'documents'}",2025-03-11 20:48:25.433059+00:00,2025-03-11 20:48:25.433059+00:00,knowhub,{},,,
2134531992,https://knowhub.aphrc.org/handle/123456789/569,Finance,Publication about Finance,"(""Failed to generate content due to technical issues"",)",,,Publication about Finance,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/569', 'keywords': [], 'source_id': 'knowhub-123456789-569', 'content_type': 'other'}",2025-03-11 20:53:28.174912+00:00,2025-03-11 20:53:28.174912+00:00,knowhub,{},,,
2134531993,https://knowhub.aphrc.org/handle/123456789/366,Human Resource Unit,Publication about Human Resource Unit,"(""Failed to generate content due to technical issues"",)",,,Publication about Human Resource Unit,,reports,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/366', 'keywords': [], 'source_id': 'knowhub-123456789-366', 'content_type': 'reports'}",2025-03-11 20:55:03.100708+00:00,2025-03-11 20:55:03.100708+00:00,knowhub,{},,,
2134531994,https://knowhub.aphrc.org/handle/123456789/580,Knowledge Management and Learning,Publication about Knowledge Management and Learning,"(""Failed to generate content due to technical issues"",)",,,Publication about Knowledge Management and Learning,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/580', 'keywords': [], 'source_id': 'knowhub-123456789-580', 'content_type': 'other'}",2025-03-11 20:56:38.099301+00:00,2025-03-11 20:56:38.099301+00:00,knowhub,{},,,
2134531995,https://knowhub.aphrc.org/handle/123456789/346,Procurement and Administration,Publication about Procurement and Administration,"(""Failed to generate content due to technical issues"",)",,,Publication about Procurement and Administration,,reports,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/346', 'keywords': [], 'source_id': 'knowhub-123456789-346', 'content_type': 'reports'}",2025-03-11 20:58:13.096281+00:00,2025-03-11 20:58:13.096281+00:00,knowhub,{},,,
2134531996,https://knowhub.aphrc.org/handle/123456789/2039,Childcare Patterns,Publication about Childcare Patterns,"(""Failed to generate content due to technical issues"",)",,,Publication about Childcare Patterns,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2039', 'keywords': [], 'source_id': 'knowhub-123456789-2039', 'content_type': 'documents'}",2025-03-11 21:02:45.337553+00:00,2025-03-11 21:02:45.337553+00:00,knowhub,{},,,
2134531997,https://knowhub.aphrc.org/handle/123456789/2041,Early Care and Education,Publication about Early Care and Education,"(""Failed to generate content due to technical issues"",)",,,Publication about Early Care and Education,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2041', 'keywords': [], 'source_id': 'knowhub-123456789-2041', 'content_type': 'documents'}",2025-03-11 21:02:48.531392+00:00,2025-03-11 21:02:48.531392+00:00,knowhub,{},,,
2134531998,https://knowhub.aphrc.org/handle/123456789/2040,Integration of ECD into Healthcare Systems,Publication about Integration of ECD into Healthcare Systems,"(""Failed to generate content due to technical issues"",)",,,Publication about Integration of ECD into Healthcare Systems,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2040', 'keywords': [], 'source_id': 'knowhub-123456789-2040', 'content_type': 'documents'}",2025-03-11 21:02:53.510721+00:00,2025-03-11 21:02:53.510721+00:00,knowhub,{},,,
2134531999,https://knowhub.aphrc.org/handle/123456789/2044,Education and Technology,Publication about Education and Technology,"(""Failed to generate content due to technical issues"",)",,,Publication about Education and Technology,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2044', 'keywords': [], 'source_id': 'knowhub-123456789-2044', 'content_type': 'documents'}",2025-03-11 21:09:00.431518+00:00,2025-03-11 21:09:00.431518+00:00,knowhub,{},,,
2134532000,https://knowhub.aphrc.org/handle/123456789/2042,Gender and Education,Publication about Gender and Education,"(""Failed to generate content due to technical issues"",)",,,Publication about Gender and Education,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2042', 'keywords': [], 'source_id': 'knowhub-123456789-2042', 'content_type': 'documents'}",2025-03-11 21:09:03.545348+00:00,2025-03-11 21:09:03.545348+00:00,knowhub,{},,,
2134532001,https://knowhub.aphrc.org/handle/123456789/2048,Higher Education Research,Publication about Higher Education Research,"(""Failed to generate content due to technical issues"",)",,,Publication about Higher Education Research,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2048', 'keywords': [], 'source_id': 'knowhub-123456789-2048', 'content_type': 'documents'}",2025-03-11 21:09:08.509479+00:00,2025-03-11 21:09:08.509479+00:00,knowhub,{},,,
2134532002,https://knowhub.aphrc.org/handle/123456789/2043,Inclusive Quality Education,Publication about Inclusive Quality Education,"(""Failed to generate content due to technical issues"",)",,,Publication about Inclusive Quality Education,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2043', 'keywords': [], 'source_id': 'knowhub-123456789-2043', 'content_type': 'documents'}",2025-03-11 21:09:13.509939+00:00,2025-03-11 21:09:13.509939+00:00,knowhub,{},,,
2134532003,https://knowhub.aphrc.org/handle/123456789/2045,Youth and Transition to Work,Publication about Youth and Transition to Work,"(""Failed to generate content due to technical issues"",)",,,Publication about Youth and Transition to Work,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2045', 'keywords': [], 'source_id': 'knowhub-123456789-2045', 'content_type': 'documents'}",2025-03-11 21:09:18.534326+00:00,2025-03-11 21:09:18.534326+00:00,knowhub,{},,,
2134532004,https://knowhub.aphrc.org/handle/123456789/343,Consultants,Publication about Consultants,"(""Failed to generate content due to technical issues"",)",,,Publication about Consultants,,reports,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/343', 'keywords': [], 'source_id': 'knowhub-123456789-343', 'content_type': 'reports'}",2025-03-11 21:19:45.380345+00:00,2025-03-11 21:19:45.380345+00:00,knowhub,{},,,
2134532005,https://knowhub.aphrc.org/handle/123456789/342,Partners and Funders,Publication about Partners and Funders,"(""Failed to generate content due to technical issues"",)",,,Publication about Partners and Funders,,reports,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/342', 'keywords': [], 'source_id': 'knowhub-123456789-342', 'content_type': 'reports'}",2025-03-11 21:20:03.928330+00:00,2025-03-11 21:20:03.928330+00:00,knowhub,{},,,
2134532006,https://knowhub.aphrc.org/handle/123456789/344,Prospective Employees,Publication about Prospective Employees,"(""Failed to generate content due to technical issues"",)",,,Publication about Prospective Employees,,reports,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/344', 'keywords': [], 'source_id': 'knowhub-123456789-344', 'content_type': 'reports'}",2025-03-11 21:20:21.417888+00:00,2025-03-11 21:20:21.417888+00:00,knowhub,{},,,
2134532007,https://knowhub.aphrc.org/handle/123456789/340,Suppliers,Publication about Suppliers,"(""Failed to generate content due to technical issues"",)",,,Publication about Suppliers,,reports,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/340', 'keywords': [], 'source_id': 'knowhub-123456789-340', 'content_type': 'reports'}",2025-03-11 21:20:38.086781+00:00,2025-03-11 21:20:38.086781+00:00,knowhub,{},,,
2134532008,https://knowhub.aphrc.org/handle/123456789/1627,Bill and Melinda Gates Foundation,Publication about Bill and Melinda Gates Foundation,"(""Failed to generate content due to technical issues"",)",,,Publication about Bill and Melinda Gates Foundation,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1627', 'keywords': [], 'source_id': 'knowhub-123456789-1627', 'content_type': 'publications'}",2025-03-11 21:28:31.579111+00:00,2025-03-11 21:28:31.579111+00:00,knowhub,{},,,
